   timestamp   | containerid | interval |  rbw_a   | riops_a | rlatency_a |   wbw_a   | wiops_a | wlatency_a |  rbw_b   | riops_b | rlatency_b |  wbw_b   | wiops_b | wlatency_b 
 1453357843908 |      425417 |    10000 |  5228544 |     232 |        181 |  51870720 |    6815 |         68 |    51200 |       8 |        173 | 28270592 |    3625 |         74
 1453357893694 |      425417 |    10000 |    62464 |       8 |        183 |  46571520 |    6194 |         59 |    60416 |       8 |        176 | 26488832 |    3413 |         72
 1453357903700 |      425417 |    10000 |    55296 |       9 |        187 |  37640192 |    5453 |         71 |    60416 |       9 |        185 | 42972160 |    4725 |         71
 1453357913706 |      425417 |    10000 |    50176 |       8 |        171 |  53434368 |    7035 |         79 |    49152 |       7 |        184 | 33579008 |    3839 |         72
 1453357923714 |      425417 |    10000 |    64512 |      11 |        184 |  47937536 |    6238 |         72 |    47104 |       7 |        182 | 30696448 |    3378 |         72
 1453357933721 |      425417 |    10000 |    51200 |       9 |        181 |  42883072 |    6137 |         71 |    47104 |       7 |        172 | 30860288 |    3386 |         74
 1453357833901 |      425417 |    10000 |  3230720 |     314 |        178 |  54819840 |    6864 |         71 |    37888 |       7 |        174 | 26258432 |    3661 |         69
 1453357853664 |      425417 |    10000 |  3786752 |     608 |        181 |  44324864 |    6798 |         71 |    39936 |       6 |        181 | 26078208 |    3589 |         71
 1453357863672 |      425417 |    10000 | 10236928 |     221 |        181 |  56117248 |    6990 |         70 |    52224 |       8 |        182 | 24880128 |    3611 |         71
 1453357873678 |      425417 |    10000 |    52224 |       9 |        169 |  43089920 |    5975 |         68 |    59392 |       8 |        184 | 42131456 |    4357 |         72
 1453357883685 |      425417 |    10000 |    52224 |       8 |        183 |  55472128 |    7048 |         70 |    50176 |       7 |        183 | 27305984 |    3454 |         72
 1453357943729 |      425417 |    10000 |    64512 |      11 |        171 |  44581888 |    6060 |         75 |    48128 |       7 |        187 | 33294336 |    3930 |         72
 1453357953735 |      425417 |    10000 |    51200 |       8 |        191 |  49836032 |    6080 |         61 |    48128 |       7 |        183 | 29614080 |    3450 |         73
 1453357963743 |      425417 |    10000 |    49152 |       7 |        183 |  49362944 |    6497 |         71 |    54272 |       8 |        185 | 36228096 |    4221 |         73
 1453357973751 |      425417 |    10000 |    57344 |       9 |        169 |  44129280 |    6370 |         71 |   548864 |      70 |        184 | 49684480 |    4475 |         72
 1453357983764 |      425417 |    10000 |    47104 |       8 |        181 |  44563456 |    6200 |         71 |    45056 |       7 |        173 | 29583360 |    3309 |         70
 1453357993774 |      425417 |    10000 |    53248 |      10 |        181 |  41292800 |    6037 |         72 |    58368 |       8 |        184 | 31292416 |    3802 |        101
 1453358003780 |      425417 |    10000 |    51200 |       8 |        180 |  45571072 |    5905 |         75 |    57344 |       9 |        185 | 30042112 |    3572 |         67
 1453358013788 |      425417 |    10000 |    50176 |       8 |        177 |  37607424 |    6255 |         78 |    57344 |       9 |        179 | 30057472 |    3701 |         71
 1453358023795 |      425417 |    10000 |    68608 |      10 |        181 |  44064768 |    6097 |         70 |   128000 |      20 |        185 | 35636224 |    3839 |         72
 1453358033804 |      425417 |    10000 |   941056 |     111 |        181 |  54694912 |    6935 |         78 |   322560 |      11 |        183 | 31134720 |    3391 |         75
 1453358063826 |      425417 |    10000 |    51200 |       8 |        184 |  53242880 |    7054 |         71 |   485376 |      13 |        184 | 30210048 |    3700 |         71
 1453358073835 |      425417 |    10000 |    52224 |       8 |        173 |  42755072 |    6410 |         76 |    47104 |       7 |        191 | 28332032 |    2987 |         71
 1453358083838 |      425417 |    10000 |  4753408 |      29 |        186 |  43583488 |    6255 |         74 |    66560 |      10 |        182 | 26732544 |    3598 |         78
 1453358123865 |      425417 |    10000 |    52224 |       8 |        182 |  52609024 |    6660 |         69 |   288768 |       9 |        184 | 24674304 |    2729 |         72
 1453358043811 |      425417 |    10000 |    58368 |      10 |        181 |  46429184 |    6685 |         71 |    41984 |       7 |        177 | 24241152 |    3002 |         70
 1453358053819 |      425417 |    10000 |    59392 |      10 |        184 |  43981824 |    6223 |         67 |    56320 |       8 |        184 | 32592896 |    3563 |         72
 1453358093846 |      425417 |    10000 |    56320 |      10 |        185 |  41797632 |    5604 |         72 |    48128 |       7 |        184 | 29412352 |    4138 |         71
 1453358103854 |      425417 |    10000 |   313344 |      22 |        188 |  43479040 |    7238 |         75 |    54272 |       8 |        175 | 28868608 |    3307 |         74
 1453358113859 |      425417 |    10000 |    47104 |       8 |        186 |  54591488 |    7259 |         65 |    77824 |      10 |        185 | 42490880 |    3782 |         71
 1453358133873 |      425417 |    10000 |    50176 |       8 |        181 |  51096576 |    7285 |         71 |    70656 |       9 |        183 | 31933440 |    3620 |         71
 1453358143877 |      425417 |    10000 |    62464 |       9 |        185 |  46511104 |    6301 |         66 |   105472 |      19 |        183 | 36417536 |    4126 |         70
 1453358153885 |      425417 |    10000 |    61440 |      10 |        181 |  43705344 |    6466 |         62 |    43008 |       7 |        184 | 18840576 |    2672 |         70
 1453358163892 |      425417 |    10000 |    60416 |      10 |        177 |  49908736 |    6343 |         90 |    50176 |       8 |        182 | 31856640 |    3794 |         69
 1453358173900 |      425417 |    10000 |    71680 |      13 |        177 |  41631744 |    5948 |         70 |    51200 |       8 |        183 | 26259456 |    3391 |         70
 1453358183907 |      425417 |    10000 |    57344 |      10 |        181 |  39012352 |    5765 |         61 |    57344 |       8 |        184 | 23023616 |    3009 |         70
 1453358193662 |      425417 |    10000 |    55296 |       9 |        182 |  53738496 |    6510 |         73 |    48128 |       8 |        186 | 34247680 |    3977 |         69
 1453358203670 |      425417 |    10000 |    60416 |       9 |        185 |  42697728 |    6587 |         71 |    54272 |       8 |        182 | 28980224 |    3607 |         74
 1453358213677 |      425417 |    10000 |    44032 |       8 |        185 |  44947456 |    6287 |         77 |    78848 |      13 |        183 | 27484160 |    3570 |         70
 1453358223686 |      425417 |    10000 |    51200 |       8 |        184 |  42993664 |    5617 |         75 |    53248 |       8 |        180 | 42663936 |    4615 |         70
 1453358253755 |      425417 |    10000 |    64512 |      11 |        185 |  39565312 |    5194 |         77 |    50176 |       8 |        183 | 29043712 |    3135 |         62
 1453358273768 |      425417 |    10000 |    67584 |      11 |        170 |  40927232 |    6497 |         70 |    49152 |       8 |        184 | 36340736 |    4246 |         70
 1453358283774 |      425417 |    10000 |    72704 |      14 |        184 |  40264704 |    5251 |         71 |    53248 |       8 |        175 | 35151872 |    4027 |         69
 1453358313795 |      425417 |    10000 |    48128 |       8 |        181 |  46912512 |    6059 |         72 |    62464 |      11 |        180 | 30908416 |    3602 |        374
 1453358323802 |      425417 |    10000 |    60416 |       9 |        180 |  46142464 |    6260 |         71 |    84992 |      13 |        184 | 34832384 |    3583 |         72
 1453358334289 |      425417 |    10000 |    64512 |      12 |        176 |  46295040 |    5764 |         62 |    46080 |       8 |        186 | 26662912 |    3566 |         72
 1453358343817 |      425417 |    10000 |    50176 |       7 |        182 |  51436544 |    6701 |         69 |    50176 |       7 |        175 | 30971904 |    3633 |        102
 1453358373844 |      425417 |    10000 |    54272 |      10 |        178 |  40736768 |    5657 |         59 |    82944 |       9 |        177 | 37259264 |    3998 |         70
 1453358233744 |      425417 |    10000 |    47104 |       7 |        185 |  49257472 |    6317 |         69 |    45056 |       7 |        184 | 29232128 |    3249 |         69
 1453358243747 |      425417 |    10000 |    48128 |       8 |        177 |  43344896 |    5884 |         68 |    46080 |       7 |        184 | 30240768 |    3374 |         70
 1453358263762 |      425417 |    10000 |   327680 |      14 |        182 |  45193216 |    5790 |         68 |    54272 |       8 |        184 | 34816000 |    4016 |         69
 1453358303789 |      425417 |    10000 |    49152 |       7 |        172 |  37640192 |    5418 |         69 |    61440 |      10 |        173 | 33059840 |    3094 |         70
 1453358363834 |      425417 |    10000 |    53248 |      10 |        181 |  43767808 |    5753 |         69 |   153600 |      13 |        184 | 29559808 |    3641 |         71
 1453358293787 |      425417 |    10000 |    52224 |      10 |        181 |  46459904 |    6219 |         68 |    54272 |       8 |        177 | 22994944 |    2835 |         70
 1453358353825 |      425417 |    10000 |    52224 |       8 |        177 |  40255488 |    5366 |         68 |    44032 |       7 |        183 | 37911552 |    4003 |         71
 1453358383849 |      425417 |    10000 |    58368 |       8 |        186 |  48497664 |    5797 |         67 |    54272 |       8 |        185 | 29581312 |    3663 |         72
 1453358393860 |      425417 |    10000 |    54272 |       9 |        170 |  43795456 |    6111 |         69 |    50176 |       7 |        184 | 32600064 |    4030 |         72
 1453358403865 |      425417 |    10000 |    45056 |       7 |        183 |  49252352 |    6082 |         74 |    59392 |       8 |        188 | 21821440 |    3284 |         72
 1453358413875 |      425417 |    10000 |    48128 |       8 |        184 |  39050240 |    5542 |         73 |    41984 |       6 |        184 | 28679168 |    3176 |         73
 1453358423879 |      425417 |    10000 |    47104 |       7 |        184 |  49015808 |    6347 |         67 |    55296 |       9 |        184 | 27930624 |    3687 |         72
 1453358433758 |      425417 |    10000 |    51200 |       8 |        172 |  52170752 |    6583 |         72 |  2099200 |     454 |        185 | 21825536 |    2761 |         72
 1453358443766 |      425417 |    10000 |    79872 |      15 |        186 |  40769536 |    5152 |         73 |  2902016 |     616 |        183 | 29112320 |    3722 |         72
 1453358453772 |      425417 |    10000 |    51200 |       8 |        184 |  44147712 |    5960 |         74 |  1805312 |     417 |        185 | 27894784 |    3360 |         74
 1453358463780 |      425417 |    10000 |    53248 |       9 |        184 |  40188928 |    5257 |         72 |  3849216 |     728 |        190 | 29580288 |    3342 |         74
 1453358473786 |      425417 |    10000 |    44032 |       7 |        185 |  40912896 |    5701 |         72 |  2335744 |     476 |        184 | 31998976 |    3309 |         71
 1453358483790 |      425417 |    10000 |    51200 |       7 |        185 |  37558272 |    5152 |         72 |    54272 |       8 |        185 | 28713984 |    3277 |         71
